"","authorID","groupID","author_name","author_order","address","university","department","postal_code","city","state","country","RP_address","RI","OI","UT","refID","PT","PY","PU"
"414",414,414,"Jan, Oliver",1,"Univ Washington, Sch Environm & Forest Sci, Seattle, WA 98195 USA.","univ washington","sch environm & forest sci","98195","seattle","wa","usa",NA,NA,NA,"WOS:000351653200053",73,"J","2015","AMER CHEMICAL SOC"
"415",415,415,"Marchand, Ryan",2,"Wayne State Univ, Dept Chem Engn & Mat Sci, Detroit, MI 48202 USA.","wayne state univ","dept chem engn & mat sci","48202","detroit","mi","usa",NA,NA,NA,"WOS:000351653200053",73,"J","2015","AMER CHEMICAL SOC"
"416",416,416,"Nikolla, Eranda",5,"Wayne State Univ, Dept Chem Engn & Mat Sci, Detroit, MI 48202 USA.","wayne state univ","dept chem engn & mat sci","48202","detroit","mi","usa",NA,NA,"0000-0002-8172-884X","WOS:000351653200053",73,"J","2015","AMER CHEMICAL SOC"
"417",417,417,"Resende, Fernando L. P.",6,"Univ Washington, Sch Environm & Forest Sci, Seattle, WA 98195 USA.","univ washington","sch environm & forest sci","98195","seattle","wa","usa",NA,NA,"0000-0001-7773-9979","WOS:000351653200053",73,"J","2015","AMER CHEMICAL SOC"
"418",418,418,"Seufitelli, Gabriel V. S.",4,"Univ Washington, Sch Environm & Forest Sci, Seattle, WA 98195 USA.","univ washington","sch environm & forest sci","98195","seattle","wa","usa",NA,NA,NA,"WOS:000351653200053",73,"J","2015","AMER CHEMICAL SOC"
"419",419,419,"Fulton, Lewis M.",1,"Univ Calif Davis, Inst Transportat Studies, Sustainable Transportat Energy Pathways STEPS Pro, Davis, CA 95616 USA.","univ calif davis","sustainable transportat energy pathways steps pro","95616","davis","ca","usa",NA,NA,NA,"WOS:000362748200013",74,"J","2015","WILEY"
"420",420,420,"Greene, Nathanael",4,"Nat Resources Def Council, New York, NY USA.","nat resources def council",NA,NA,"new york","ny","usa",NA,NA,NA,"WOS:000362748200013",74,"J","2015","WILEY"
"421",421,421,"Koerner, Alexander",3,"Int Energy Agcy, Energy Technol Policy Div, Paris, France.","int energy agcy",NA,NA,"energy technol policy div","paris","france",NA,NA,NA,"WOS:000362748200013",74,"J","2015","WILEY"
"422",422,422,"Lynd, Lee R.",2,"Dartmouth Coll, Thayer Sch Engn, Hanover, NH 03755 USA.","dartmouth coll","thayer sch engn","03755","hanover","nh","usa",NA,"N-1260-2013","0000-0002-5642-668X","WOS:000362748200013",74,"J","2015","WILEY"
"423",423,423,"Tonachel, Luke R.",5,"Nat Resources Def Council, New York, NY USA.","nat resources def council",NA,NA,"new york","ny","usa",NA,NA,NA,"WOS:000362748200013",74,"J","2015","WILEY"
"424",424,451,"Bi, Peiyan",2,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,NA,NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"425",425,452,"Jiang, Peiwen",4,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,NA,NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"426",426,453,"Li, Quanxin",9,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,NA,NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"427",427,454,"Liu, Junxu",7,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,NA,NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"428",428,455,"Wang, Jicong",3,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,NA,NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"429",429,457,"Wu, Xiaoping",5,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,NA,NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"430",430,458,"Xue, He",6,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,NA,NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"431",431,431,"Zhang, Yajing",1,"Univ Sci & Technol China, Anhui Key Lab Biomass Clean Energy, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","anhui key lab biomass clean energy"," 23002","hefei","anhui","peoples r china",NA,"HLG-1022-2023",NA,"WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"432",432,432,"Zhou, Xiaoguo",8,"Univ Sci & Technol China, Hefei Natl Lab Phys Sci Microscale, Dept Chem Phys, Hefei 230026, Anhui, Peoples R China.","univ sci & technol china","hefei natl lab phys sci microscale"," 23002","hefei","anhui","peoples r china",NA,"F-5555-2010","0000-0002-0264-0146","WOS:000356122500013",75,"J","2015","ELSEVIER SCI LTD"
"433",433,634,"Deng, Qiang",1,"Tianjin Univ, Sch Chem Engn & Technol, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Key Lab Green Chem Technol,Minist Educ, Tianjin 300072, Peoples R China.","tianjin univ","sch chem engn & technol"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000378181600042",76,"J","2016","ELSEVIER"
"434",434,635,"Han, Peijuan",3,"Tianjin Univ, Sch Chem Engn & Technol, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Key Lab Green Chem Technol,Minist Educ, Tianjin 300072, Peoples R China.","tianjin univ","sch chem engn & technol"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000378181600042",76,"J","2016","ELSEVIER"
"435",435,435,"Pan, Lun",4,"Tianjin Univ, Sch Chem Engn & Technol, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Key Lab Green Chem Technol,Minist Educ, Tianjin 300072, Peoples R China.","tianjin univ","sch chem engn & technol"," 30007","tianjin",NA,"peoples r china",NA,"ABD-9722-2021","0000-0002-3083-4693","WOS:000378181600042",76,"J","2016","ELSEVIER"
"436",436,637,"Wang, Li",5,"Tianjin Univ, Sch Chem Engn & Technol, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Key Lab Green Chem Technol,Minist Educ, Tianjin 300072, Peoples R China.","tianjin univ","sch chem engn & technol"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000378181600042",76,"J","2016","ELSEVIER"
"437",437,638,"Xu, Jisheng",2,"Tianjin Univ, Sch Chem Engn & Technol, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Key Lab Green Chem Technol,Minist Educ, Tianjin 300072, Peoples R China.","tianjin univ","sch chem engn & technol"," 30007","tianjin",NA,"peoples r china",NA,NA,NA,"WOS:000378181600042",76,"J","2016","ELSEVIER"
"438",438,438,"Zhang, Xiangwen",6,"Tianjin Univ, Sch Chem Engn & Technol, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Key Lab Green Chem Technol,Minist Educ, Tianjin 300072, Peoples R China.","tianjin univ","sch chem engn & technol"," 30007","tianjin",NA,"peoples r china",NA,"ABD-9717-2021",NA,"WOS:000378181600042",76,"J","2016","ELSEVIER"
"439",439,439,"Zou, Ji-Jun",7,"Tianjin Univ, Sch Chem Engn & Technol, Collaborat Innovat Ctr Chem Sci & Engn Tianjin, Key Lab Green Chem Technol,Minist Educ, Tianjin 300072, Peoples R China.","tianjin univ","sch chem engn & technol"," 30007","tianjin",NA,"peoples r china",NA,"C-4770-2018","0000-0002-9126-1251","WOS:000378181600042",76,"J","2016","ELSEVIER"
"440",440,440,"Contreras, A",1,"UNIV MIAMI, CLEAN ENERGY RES INST, CORAL GABLES, FL 33124 USA.","univ miami","clean energy res inst","33124","coral gables","fl","usa",NA,NA,NA,"WOS:A1997YG14400013",77,"J","1997","PERGAMON-ELSEVIER SCIENCE LTD"
"441",441,441,"Ozay, K",3,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:A1997YG14400013",77,"J","1997","PERGAMON-ELSEVIER SCIENCE LTD"
"442",442,442,"Veziroglu, TN",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:A1997YG14400013",77,"J","1997","PERGAMON-ELSEVIER SCIENCE LTD"
"443",443,443,"Yigit, S",2,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WOS:A1997YG14400013",77,"J","1997","PERGAMON-ELSEVIER SCIENCE LTD"
"444",444,5040,"Bonomi, Antonio",7,"Brazilian Ctr Res Energy & Mat CNPEM, Brazilian Bioethanol Sci & Technol Lab CTBE, BR-13083970 Campinas, SP, Brazil.","brazilian ctr res energy & mat cnpem","brazilian bioethanol sci & technol lab ctbe","13083970"," campinas","sp","brazil",NA,NA,NA,"WOS:000418968500025",78,"J","2018","ELSEVIER SCI LTD"
"445",445,445,"Cardoso, Terezinha de Fatima",5,"Brazilian Ctr Res Energy & Mat CNPEM, Brazilian Bioethanol Sci & Technol Lab CTBE, BR-13083970 Campinas, SP, Brazil.","brazilian ctr res energy & mat cnpem","brazilian bioethanol sci & technol lab ctbe","13083970"," campinas","sp","brazil",NA,NA,NA,"WOS:000418968500025",78,"J","2018","ELSEVIER SCI LTD"
"446",446,446,"Cavalett, Otavio",6,"Brazilian Ctr Res Energy & Mat CNPEM, Brazilian Bioethanol Sci & Technol Lab CTBE, BR-13083970 Campinas, SP, Brazil.","brazilian ctr res energy & mat cnpem","brazilian bioethanol sci & technol lab ctbe","13083970"," campinas","sp","brazil",NA,NA,"0000-0003-4805-2881","WOS:000418968500025",78,"J","2018","ELSEVIER SCI LTD"
"447",447,447,"Chagas, Mateus Ferreira",2,"Brazilian Ctr Res Energy & Mat CNPEM, Brazilian Bioethanol Sci & Technol Lab CTBE, BR-13083970 Campinas, SP, Brazil.","brazilian ctr res energy & mat cnpem","brazilian bioethanol sci & technol lab ctbe","13083970"," campinas","sp","brazil",NA,NA,NA,"WOS:000418968500025",78,"J","2018","ELSEVIER SCI LTD"
"448",448,4686,"Junqueira, Tassia Lopes",3,"Brazilian Ctr Res Energy & Mat CNPEM, Brazilian Bioethanol Sci & Technol Lab CTBE, BR-13083970 Campinas, SP, Brazil.","brazilian ctr res energy & mat cnpem","brazilian bioethanol sci & technol lab ctbe","13083970"," campinas","sp","brazil",NA,"C-6664-2016","0000-0001-9108-7751","WOS:000418968500025",78,"J","2018","ELSEVIER SCI LTD"
"449",449,449,"Klein, Bruno Colling",1,"Brazilian Ctr Res Energy & Mat CNPEM, Brazilian Bioethanol Sci & Technol Lab CTBE, BR-13083970 Campinas, SP, Brazil.","brazilian ctr res energy & mat cnpem","brazilian bioethanol sci & technol lab ctbe","13083970"," campinas","sp","brazil",NA,NA,NA,"WOS:000418968500025",78,"J","2018","ELSEVIER SCI LTD"
"450",450,450,"Alves Ferreira Rezende, Mylene Cristina",4,"Brazilian Ctr Res Energy & Mat CNPEM, Brazilian Bioethanol Sci & Technol Lab CTBE, BR-13083970 Campinas, SP, Brazil.","brazilian ctr res energy & mat cnpem","brazilian bioethanol sci & technol lab ctbe","13083970"," campinas","sp","brazil",NA,NA,NA,"WOS:000418968500025",78,"J","2018","ELSEVIER SCI LTD"
"451",451,451,"Bi, Peiyan",1,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"452",452,452,"Jiang, Peiwen",4,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"453",453,453,"Li, Quanxin",9,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"454",454,454,"Liu, Junxu",6,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"455",455,455,"Wang, Jicong",2,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"456",456,718,"Wang, Tiejun",8,"Chinese Acad Sci, Guangzhou Inst Energy Convers, Key Lab Renewable Energy & Gas Hydrate, Guangzhou 510640, Guangdong, Peoples R China.","chinese acad sci","guangzhou inst energy convers"," 51064","guangzhou","guangdong","peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"457",457,457,"Wu, Xiaoping",5,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"458",458,458,"Xue, He",7,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,NA,NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"459",459,431,"Zhang, Yajing",3,"Univ Sci & Technol China, Dept Chem Phys, Anhui Key Lab Biomass Clean Energy, Hefei 230026, Peoples R China.","univ sci & technol china","dept chem phys"," 23002","hefei",NA,"peoples r china",NA,"HLG-1022-2023",NA,"WOS:000351102700002",79,"J","2015","ELSEVIER SCI LTD"
"460",460,460,"Akhtar, M. Kalim",3,"Univ Turku, Bioenergy Grp, FIN-20520 Turku, Finland.","univ turku","bioenergy grp","20520","f turku",NA,"finland",NA,"HMP-2523-2023","0000-0002-8805-0373","WOS:000335111500011",80,"J","2014","ELSEVIER SCI LTD"
"461",461,461,"Jones, Patrik R.",4,"Univ Turku, Bioenergy Grp, FIN-20520 Turku, Finland.","univ turku","bioenergy grp","20520","f turku",NA,"finland",NA,NA,NA,"WOS:000335111500011",80,"J","2014","ELSEVIER SCI LTD"
"462",462,462,"Kallio, Pauli",1,"Univ Turku, Bioenergy Grp, FIN-20520 Turku, Finland.","univ turku","bioenergy grp","20520","f turku",NA,"finland",NA,"T-8149-2017","0000-0003-3590-9882","WOS:000335111500011",80,"J","2014","ELSEVIER SCI LTD"
"463",463,463,"Pasztor, Andras",2,"Univ Turku, Bioenergy Grp, FIN-20520 Turku, Finland.","univ turku","bioenergy grp","20520","f turku",NA,"finland",NA,NA,"0000-0002-3369-4462","WOS:000335111500011",80,"J","2014","ELSEVIER SCI LTD"
"464",464,464,"Coleman, Andre M.",2,"Pacific Northwest Natl Lab, Hydrol Tech Grp, Earth Syst Sci Div, POB 999,MSIN K9-33, Richland, WA 99352 USA.","pacific northwest natl lab","msin k9-33","99352","richland","wa","usa",NA,NA,NA,"WOS:000418574800048",81,"J","2018","PERGAMON-ELSEVIER SCIENCE LTD"
"465",465,465,"Milbrandt, Anelia R.",4,"Natl Renewable Energy Lab, Strateg Energy Anal Ctr, Technol Syst & Impacts Anal Grp, 15013 Denver West Pkwy, Golden, CO 80401 USA.","natl renewable energy lab","15013 denver west pkwy","80401","golden","co","usa",NA,NA,"0000-0002-6531-1091","WOS:000418574800048",81,"J","2018","PERGAMON-ELSEVIER SCIENCE LTD"
"466",466,466,"Seiple, Timothy E.",3,"Pacific Northwest Natl Lab, Earth Syst Sci Div, Risk & Decis Sci Tech Grp, POB 999,MSIN K7-76, Richland, WA 99352 USA.","pacific northwest natl lab","msin k7-76","99352","richland","wa","usa",NA,NA,NA,"WOS:000418574800048",81,"J","2018","PERGAMON-ELSEVIER SCIENCE LTD"
"467",467,467,"Skaggs, Richard L.",1,"Pacific Northwest Natl Lab, Hydrol Tech Grp, Earth Syst Sci Div, POB 999,MSIN K9-33, Richland, WA 99352 USA.","pacific northwest natl lab","msin k9-33","99352","richland","wa","usa",NA,NA,NA,"WOS:000418574800048",81,"J","2018","PERGAMON-ELSEVIER SCIENCE LTD"
"468",468,7774,"Akerman, Jonas",4,"KTH Royal Inst Technol, Strateg Sustainabil Studies, Stockholm, Sweden.","kth royal inst technol","kth royal inst technol",NA,"strateg sustainabil studies","stockholm","sweden",NA,NA,NA,"WOS:000468501800008",82,"J","2019","TAYLOR & FRANCIS LTD"
"469",469,469,"Elofsson, Anna",2,"Chalmers Univ Technol, Dept Space Earth & Environm, SE-41296 Gothenburg, Sweden.","chalmers univ technol","dept space earth & environm","41296"," gothenburg",NA,"sweden",NA,NA,NA,"WOS:000468501800008",82,"J","2019","TAYLOR & FRANCIS LTD"
"470",470,2230,"Larsson, Jorgen",1,"Chalmers Univ Technol, Dept Space Earth & Environm, SE-41296 Gothenburg, Sweden.","chalmers univ technol","dept space earth & environm","41296"," gothenburg",NA,"sweden",NA,NA,NA,"WOS:000468501800008",82,"J","2019","TAYLOR & FRANCIS LTD"
"471",471,471,"Sterner, Thomas",3,"Univ Gothenburg, Dept Econ, Gothenburg, Sweden.","univ gothenburg",NA,NA,"dept econ","gothenburg","sweden",NA,"AGZ-2537-2022",NA,"WOS:000468501800008",82,"J","2019","TAYLOR & FRANCIS LTD"
"472",472,472,"McMillan, James D.",3,"IEA Bioenergy, Task 39, Vancouver, BC, Canada.","iea bioenergy","task 39",NA,"vancouver","bc","canada",NA,NA,NA,"WOS:000467580000023",83,"J","2019","WILEY"
"473",473,473,"Saddler, Jack N.",4,"Could not be extracted",NA,NA,NA,NA,NA,NA,NA,NA,"0000-0002-8689-3967","WOS:000467580000023",83,"J","2019","WILEY"
"474",474,3915,"Su, Jianping",2,"Univ British Columbia, Forest Prod Biotechnol Bioenergy Grp, 4042-2424 Main Mall, Vancouver, BC V6T 1Z4, Canada.","univ british columbia","forest prod biotechnol bioenergy grp"," v6t 1z4","bc",NA,"canada",NA,NA,NA,"WOS:000467580000023",83,"J","2019","WILEY"
"475",475,3916,"van Dyk, Susan",1,"IEA Bioenergy, Task 39, Vancouver, BC, Canada.","iea bioenergy","task 39",NA,"vancouver","bc","canada",NA,NA,NA,"WOS:000467580000023",83,"J","2019","WILEY"
"476",476,476,"Cao, Hui",6,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"477",477,477,"Duan, Yijing",2,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"478",478,478,"Fang, Yunming",7,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"479",479,479,"Huang, Yong",1,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,"0000-0003-0641-5429","WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"480",480,2815,"Ju, Chao",5,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"481",481,481,"Qiu, Shi",3,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"482",482,482,"Tan, Tianwei",8,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"483",483,483,"Wang, Meng",4,"Beijing Univ Chem Technol, Natl Energy Res Ctr Biorefinery, Beijing 100029, Peoples R China.","beijing univ chem technol","natl energy res ctr biorefinery"," 10002","beijing",NA,"peoples r china",NA,NA,NA,"WOS:000426712600014",84,"J","2018","ROYAL SOC CHEMISTRY"
"484",484,484,"Lee, Chia-fon F.",5,"Univ Illinois, Dept Mech Sci & Engn, Urbana, IL 61801 USA.","univ illinois","dept mech sci & engn","61801","urbana","il","usa",NA,NA,NA,"WOS:000345699100014",85,"J","2015","ELSEVIER SCI LTD"
"485",485,485,"Lee, Timothy H.",4,"Univ Illinois, Dept Mech Sci & Engn, Urbana, IL 61801 USA.","univ illinois","dept mech sci & engn","61801","urbana","il","usa",NA,NA,NA,"WOS:000345699100014",85,"J","2015","ELSEVIER SCI LTD"
